day,rpi_1,rpi_2,sos_1,sos_2,seed_1,W_1,avg_ppg_1,avg_ppga_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_fga3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_stl_1,avg_blk_1,avg_pf_1,seed_2,result
-0.0033916849015312787,0.08231702174113499,0.09345152991739324,-0.15764762829311893,-0.16224960041932948,6.0,0.005470459518599538,-0.171271074921146,-0.2881213844294208,-0.19092717550617444,-0.14198825589440542,-0.11102148099140073,-0.041153791004785466,0.00958636632065746,-0.00962724960205364,-0.0414493590995676,-0.007253437104841946,-0.15485077246476708,-0.19119546991332226,3.0,lose
0.2466083150984688,0.1056936451177584,-0.07753292604115616,-0.15764762829311893,-0.16224960041932948,3.0,0.005470459518599538,0.20803119187162747,0.1829015946443169,0.2837840113570077,0.2445117083781499,-0.182831981061248,-0.13083350630810892,0.09397333949558713,0.11200132582421006,0.2236767761731716,0.15419626440088055,0.3967317161376673,-0.08635443794743036,10.0,win
-0.15339168490153127,-0.22937128994717665,0.13490230711946585,-0.17701959648954751,0.2730422728839196,15.0,-0.0814860622205309,-0.2272875189699802,-0.11334325034013586,-0.12093447280723894,0.05654872940639196,-0.1982794324412986,-0.1737538125728501,-0.2103631286291592,-0.1078632561274904,0.212481186140602,-0.06514631941648663,-0.1152662235094748,0.12698487127253996,2.0,lose
-0.05339168490153128,0.05114819057230381,0.03645671126454343,-0.1484481679181189,-0.026596716285755457,5.0,0.048948720388164765,-0.12394366091349038,-0.10512986132443833,-0.14292303251973093,-0.07064335548886183,-0.12263241808007776,-0.028836031850700862,0.04354693979562908,0.03264472642925799,-0.1574049008211981,0.04326335875991135,0.020858366629733897,-0.0241222800114759,4.0,lose
-0.10339168490153128,-0.13326739384328073,0.13749298069459534,-0.1520195964895475,0.3271938974326561,15.0,0.005470459518599538,0.02565003908367808,0.2106690094941313,-0.11217770360067053,-0.0705642708375,0.15288341051202511,0.10090189247999892,0.1824621833121799,0.15598928083115807,-0.14153718438561774,0.3254111015784534,-0.231691367495556,-0.0003912457065001194,2.0,lose
-0.10339168490153128,-0.11768297825886515,0.052000752715320654,0.06940897493902394,0.32358378912940705,14.0,-0.21192084482922646,-0.2635190852526088,0.0007817465509337903,-0.3106884767281775,-0.15353642738996212,0.011100696595463144,0.0327007463617152,-0.07044835590427588,-0.07716450408898642,-0.10550941024494803,-0.12340330790615442,0.02769094768935153,0.2429881206632189,3.0,lose
-0.0033916849015312787,0.012187151611264822,0.0701354677412274,0.2479804035104525,0.2549917313676741,6.0,0.005470459518599538,0.16653113061357108,0.16716486609580922,0.0462122798823247,0.07170422446580357,0.05102900027269555,0.09363538186149828,0.2972126289454177,0.2510435944824629,0.03034805077880189,0.1278299549548619,-0.1339381805633464,0.02521001466560668,3.0,lose
-0.05339168490153128,0.1030962425203558,0.005368628362988999,-0.09844816791811893,-0.1312898570799793,1.0,0.26634002473599083,0.09920367382204023,-0.187246350249633,0.1175434624342351,-0.06497150312766932,-0.0571913106077173,-0.06888955612932293,0.05975997742894894,0.046209725809053866,-0.0238464555307425,0.10188738976802844,-0.15716142715026224,-0.1464513594340604,9.0,lose
-0.15339168490153127,0.05114819057230381,-0.04903551671473126,0.022980403510452482,-0.3334559220619288,5.0,0.09242698125772997,0.12971931401748005,-0.006090146997922582,0.1311683040063174,0.07898480542473621,0.12263643154276427,0.1175964706637961,-0.006263306887662782,-0.06479641641835479,-0.01087645684288875,-0.33190763987163385,0.07277136753388867,-0.03418490939662072,12.0,lose
0.2466083150984688,0.01997935940347262,0.08308883561687509,-0.05201959648954752,-0.0013259581630117995,7.0,0.09242698125772997,-0.06480269520386897,-0.058447431175108464,-0.1349913918089777,-0.08159657973993928,0.05836160123388856,-0.0007832655692241729,0.05991316370394875,-0.03372287384319759,-0.1440991594349627,-0.0067822408753075505,0.2648728551120934,0.0619970564920052,3.0,win
0.6466083150984687,0.1212780607021737,0.14785567499511348,0.08012326065330967,0.023944799959731918,2.0,0.048948720388164765,0.2180444638322529,0.2021609508166296,0.14447628879665098,0.16295293431205474,0.4851275701234215,0.3148960310590433,-0.044406689237630914,-0.07716450408898642,-0.08917681930210693,-0.014512804030299375,0.1470747731066021,-0.06635387771192494,2.0,lose
-0.0033916849015312787,0.0641352035593168,-0.01535676023804729,-0.15764762829311893,-0.16224960041932948,3.0,0.048948720388164765,0.14618884413222188,0.0429860807057786,0.0733736271998731,0.11919144232362786,-0.029606695933919937,-0.032553553755146875,0.2456974774287939,0.1534815914311754,0.1908363787483653,-0.1874859952441882,-0.12609595860123793,-0.15878821293774195,6.0,lose
-0.0033916849015312787,-0.07092973150561807,0.12194893924381812,0.2515518320818811,0.2766523811871687,10.0,-0.12496432309009613,-0.1801896143138442,-0.045373975975443036,-0.08959445667956195,-0.15689115936782638,-0.3735744241919597,-0.35983167302984825,-0.038645956912635684,0.033677473688483235,-0.003966887764341735,-0.09063375188049104,0.07518773844716313,-0.10334769894966343,2.0,lose
-0.15339168490153127,-0.07352713410302067,0.01832199623863668,-0.25916245363240464,-0.15295050689947387,13.0,-0.03800780135096568,-0.1922146112464812,-0.06803040076248686,-0.18100283706057213,-0.1935169390989053,-0.34241087010335325,-0.31604864703966284,0.08761666934559237,0.17690321219817015,0.003951944207153007,-0.1816602963958222,0.1834850893623294,-0.20780084125654685,4.0,lose
-0.2533916849015313,-0.22937128994717665,-0.29774017992716645,-0.17701959648954751,-0.33706603036517785,16.0,-0.0814860622205309,0.07433948745343197,0.31928657539805005,-0.0321377604368683,0.17400381612933494,0.1717877723676524,0.2281118188309852,0.13812171985388375,0.08254272565048097,0.2547149566639512,-0.09063375188049104,-0.30572018546488033,-0.017642556542429744,16.0,win
-0.0033916849015312787,0.05894039836451161,0.13231163354433598,-0.15764762829311893,-0.16224960041932948,7.0,0.048948720388164765,-0.2294169455105477,-0.16610709676317872,-0.08445273528388406,-0.028503593137313488,-0.09736307955076462,-0.11887843513284962,-0.3516983559040415,-0.3795182505996768,-0.03745694798311009,0.22204242852759265,-0.14560815372278638,0.14355676404263695,2.0,lose
-0.15339168490153127,-0.04495570553159208,-0.03608214883908358,-0.15764762829311893,-0.16224960041932948,7.0,-0.12496432309009613,-0.09741755208360932,0.103511101214363,-0.02717559122268597,-0.0739148239096292,-0.20100624342382675,-0.22347882065893912,-0.06263585590428239,-0.055964988529041394,0.02823636225655451,-0.15944981953402365,-0.2082525696402447,-0.014428613698954491,10.0,win
0.6466083150984687,0.17582351524762854,0.0416380584148025,0.16583754636759535,0.11419750754095935,1.0,0.3532965464751213,0.09470535235757062,-0.205047826869805,0.11849403277947974,0.010339327797056735,-0.1193394002074654,-0.152552158180159,0.08687394802059317,0.0562268546644215,0.06598279465488359,-0.08452961889627261,0.5838338156199522,-0.2655415300280521,4.0,win
-0.15339168490153127,-0.03976090033678716,0.04941007914019112,0.026551832081881103,0.35968487216189804,11.0,0.13590524212729518,0.03225199818589459,-6.112639423367234e-05,-0.02691442441558895,-0.025543535507089616,0.031551778966352036,-0.05804152960210573,0.11286919460390453,0.0724326735215627,0.02770844012163708,0.051367657562848834,-0.11900061492000273,0.04127972886530593,6.0,win
-0.10339168490153128,-0.013786874362761171,-0.004994065937529146,-0.15764762829311893,-0.16224960041932948,6.0,-0.21192084482922646,-0.10441140087588906,0.009797580614292636,-0.03718098142798363,0.04043512833517813,0.4333198405183489,0.5631166716289912,-0.4721186145247745,-0.4862348622802906,-0.3410178624032013,0.10447693801740547,-0.16844910808561986,-0.4033156973705637,11.0,win
-0.10339168490153128,0.04595338537749862,-0.03608214883908358,-0.12344816791811895,-0.03381693289225366,7.0,0.13590524212729518,0.02724158279729599,0.05711937426234238,-0.07392444861572298,-0.07606185237596233,-0.1047887701741936,-0.05491417060317527,0.2795358612704323,0.222398446783862,-0.09635326077382407,-0.26176365556926545,0.1349380010217704,-0.055138556341727485,10.0,lose
-0.10339168490153128,0.1212780607021737,-0.19929458407224407,0.08012326065330967,-0.4814703624951418,2.0,0.048948720388164765,0.2180444638322529,0.2021609508166296,0.14447628879665098,0.16295293431205474,0.4851275701234215,0.3148960310590433,-0.044406689237630914,-0.07716450408898642,-0.08917681930210693,-0.014512804030299375,0.1470747731066021,-0.06635387771192494,15.0,win
-0.10339168490153128,-0.06833232890821575,-0.028310128113694974,-0.15764762829311893,-0.16224960041932948,7.0,-0.16844258395966133,-0.15253212136481012,-0.0009242282930196145,-0.23401969768603986,-0.1933906433079937,-0.15387136786355612,-0.1993981563682073,0.16791969965385886,0.10714385249862683,-0.1750136583686622,-0.22353250687205736,-0.16306643356916067,-0.07924312764127653,10.0,lose
0.2466083150984688,0.06153780096191421,-0.12157437681835828,-0.15764762829311893,-0.16224960041932948,6.0,-0.0814860622205309,-0.2197718958854284,-0.18249928981877386,-0.23689253249515804,-0.1364312410359535,0.07323303256028127,0.01904786973236456,-0.1431914114625486,-0.07450008409872448,-0.10823150873542156,-0.1874859952441882,-0.2575465362641417,-0.19708769845674745,10.0,win
-0.10339168490153128,0.05374559316970641,-0.26505674760074155,-0.15764762829311893,-0.16224960041932948,3.0,0.048948720388164765,-0.24532501437224266,-0.21367884583629795,-0.24368286932454514,-0.11268763210704125,-0.13595232426280013,-0.08618776059247908,-0.05884797711261886,-0.05562798678918677,-0.06467793288784526,-0.03965888695248235,0.10506286973385064,-0.2158356983563965,14.0,lose
-0.10339168490153128,-0.09690375747964404,0.0623634470158388,-0.15764762829311893,-0.16224960041932948,14.0,0.048948720388164765,0.1836667512448936,0.2067596656113609,0.1969055241126144,0.3748141256832092,0.3603272746074496,0.5127014877594505,-0.1515247447958751,-0.11527729435981204,0.28955781734201225,0.30114449571057195,0.140913027278615,-0.0851353561847014,3.0,lose
-0.10339168490153128,-0.02937128994717677,0.015731322663507144,-0.19844816791811887,-0.04464725780200095,11.0,0.048948720388164765,-0.1852000297024428,-0.13707855250155182,-0.277634553462862,-0.3021313203705248,-0.026879884950106275,-0.003312747115663836,0.08761666934559237,0.12803796023617242,-0.3761519904646627,-0.0068893309268189575,-0.18621966031689807,-0.14620027014886136,6.0,win
0.2466083150984688,0.07452481394892721,-0.06198888459037865,-0.15764762829311893,-0.16224960041932948,3.0,-0.03800780135096568,0.10981322840735698,0.05841402710874085,0.14232166268765786,0.2622845748558253,0.01752817962635069,0.024208012081115768,-0.009858078129326412,0.04412452755725593,0.3969899710964634,-0.007253437104841946,-0.01929236424905031,0.16528435678270675,7.0,lose
-0.15339168490153127,0.1238754632995766,-0.1086210089427106,-0.15764762829311893,-0.16224960041932948,2.0,-0.12496432309009613,0.2483082674985053,0.3175526653376901,0.2506685755933401,0.2299348098027589,0.2865642550624407,0.2172219080268996,-0.04477871304596387,-0.03372287384319759,-0.018013387338115132,0.3829643554394396,-0.12580254213335595,0.038601443165356006,15.0,win
-0.10339168490153128,-0.03196869254457908,0.0623634470158388,0.1229804035104525,0.2694321645806706,12.0,0.048948720388164765,-0.05896703492831961,0.11852018934328146,-0.04373663895851209,0.006661891496243938,-0.08531154886785043,-0.0023009544950239502,-0.008714287279327465,0.038236908966234134,0.030115143955342438,0.18051826072147348,0.15976072039944425,0.2361644001066667,5.0,lose
-0.05339168490153128,0.03036896979308301,0.005368628362988999,0.2729804035104525,0.2983130310066633,3.0,0.09242698125772997,-0.10403130039722126,-0.14786732620966833,-0.0948177927008413,-0.040699030570669065,-0.16322043409065215,-0.17531749207231526,0.027010608745642824,0.04378752581740111,0.12537403444544934,-0.3200206440577316,0.13867239243229826,-0.036390556442078614,6.0,win
-0.0033916849015312787,0.06153780096191421,-0.12675572396861706,-0.15764762829311893,-0.16224960041932948,6.0,-0.0814860622205309,-0.2197718958854284,-0.18249928981877386,-0.23689253249515804,-0.1364312410359535,0.07323303256028127,0.01904786973236456,-0.1431914114625486,-0.07450008409872448,-0.10823150873542156,-0.1874859952441882,-0.2575465362641417,-0.19708769845674745,14.0,win
-0.0033916849015312787,0.16803130745542078,-0.00240339236239961,-0.15764762829311893,-0.16224960041932948,1.0,-0.0814860622205309,0.16681744006245833,0.1395378991359701,0.17679568043155006,0.2537505877586211,-0.10367578609932512,-0.08317209298821061,0.14569747742887731,0.12117756771813525,0.3864126741073977,-0.07619954267883941,-0.02457386067339137,0.2469338094142161,9.0,win
-0.15339168490153127,-0.008592069167955973,0.028684690539154824,0.13012326065330962,0.16834913208969582,10.0,0.048948720388164765,0.16492779768855775,0.0536669666778817,0.17966851524066824,0.06917830862256825,0.2360626026765281,0.1170905743586362,-0.08485807812926394,-0.1671755619582608,-0.0791957915066077,-0.22353250687205736,0.14912868838300858,-0.06451255629597133,7.0,win
-0.2533916849015313,-0.047553108128994964,-0.04385416956447219,0.01940897493902392,-0.16739094011247027,11.0,-0.21192084482922646,0.09713687747403656,0.0920143142293153,0.028665135438262667,0.030105547918615555,0.2280282488879187,0.17137957198440215,0.04153081076229747,0.051422721438548535,-0.19533866043057413,-0.326164935812919,0.18173459338902967,0.13803279978593794,11.0,lose
0.29660831509846874,0.1498494892736026,0.1867157786220565,0.026551832081881103,0.09614696602471387,2.0,0.2228617638664256,0.10443145282012643,-0.037504517504946336,0.0576575308734236,0.025049073004476945,0.24362434741852204,0.3361436760253999,-0.006263306887662782,-0.11549535430618595,-0.2158344608296897,-0.03505401470023916,-0.07945999998144984,-0.0029907582973680447,1.0,win
-0.05339168490153128,-0.011189471765358571,0.16080904287076114,0.11940897493902396,0.3488545472521507,8.0,0.09242698125772997,0.03626033049677375,0.02583193050524497,0.06449395596542122,0.14495578392796138,-0.08531154886785043,-0.11120663258908238,0.021960103695647062,-2.270007457685885e-05,0.16496819431163362,0.0695729664651941,0.2469697433486969,-0.022999127942329285,1.0,lose
-0.10339168490153128,-0.06833232890821575,0.06495412059096832,-0.15764762829311893,-0.16224960041932948,14.0,-0.25539910569879176,0.08123844402683697,0.1824766257072377,0.10718468306341232,0.09803203960362804,0.2014530786641556,0.19184648274346372,-0.13314867642089015,-0.09574415517957928,-0.0077232567834964565,0.20009102721602653,-0.2392192922639288,0.09639060769289703,3.0,lose
-0.05339168490153128,-0.1852154457913324,0.07272614131635695,-0.0020195964895474944,0.30192313930991244,14.0,-0.16844258395966133,-0.01228175271400554,0.13527452028012332,-0.12485197482750787,0.04956531501406451,0.07348509071916172,0.09483113677163976,0.16285434017052952,0.10365489333440073,-0.03137225723764922,0.06036322196190917,-0.17732302195550806,0.11398730831820066,6.0,lose
-0.05339168490153128,0.04335598278009601,-0.012766086662917757,0.351551832081881,0.2694321645806706,3.0,0.09242698125772997,-0.013643406778961493,0.057396799872285124,0.0044255917120883705,0.15491510925116958,-0.10734863354536286,-0.042628117391617225,0.02664985837897656,-0.054376266049892624,0.2339751586408809,-0.04787728354317145,0.19372799151832856,-0.1356401722434243,6.0,win
-0.20339168490153128,-0.3722284328043193,-0.3858230814815706,-0.3198767393466904,-0.5753331783796183,16.0,-0.5597469317857483,-0.39062706065483627,-0.0009242282930196145,-0.3632972642256361,-0.10447840561861088,-0.04246166199569504,0.025928059528979253,-0.2543025225707894,-0.21351330088524875,-0.08790650667612278,-0.1794756593276848,-0.17128209467232194,0.10930818565110324,16.0,win
-0.15339168490153127,-0.7774232379991246,-0.03349147526395376,-0.15764762829311893,-0.16224960041932948,13.0,-0.0814860622205309,0.05523079979761389,0.0883696153507441,-0.025293389101017315,-0.07597475183208703,-0.08531154886785043,-0.13083350630810892,0.2433986268537958,0.1522672230983892,-0.12775552549167615,-0.0032482691465902315,-0.17694806784819075,-0.04368657611050709,4.0,lose
0.34660831509846873,-0.7774232379991246,0.05459142629045019,-0.15764762829311893,-0.16224960041932948,4.0,-0.16844258395966133,0.034542473790221635,0.12173642251579808,0.08445456147715814,0.07513225311257575,-0.11744896402228827,-0.06290010518733398,-0.000135855904334475,-0.0019484242935808433,0.028651158211615162,-0.01612202329905732,0.10746354992650878,0.2564034624307506,3.0,lose
-0.10339168490153128,0.03296637239048562,-0.09048629391680384,-0.15559102506097605,-0.0157663913760082,7.0,0.048948720388164765,-0.020670514362174253,0.03749729208003855,-0.03328036519529387,-0.02980601849411191,0.0070835197011584125,0.050438735685547256,0.007676644095659014,0.06706170832703252,-0.1599513800544184,-0.13466784278986355,0.0469464034018113,0.13250883552923895,10.0,lose
-0.15339168490153127,-0.037163497739384564,0.03127536411428436,0.0015518320818810644,-0.10601909895723564,10.0,-0.03800780135096568,0.06632282283167366,-0.08421356132822162,0.15590233634643202,0.03381548681310656,0.019865446182803524,-0.003312747115663836,-0.14723181550421185,-0.09606819531041927,-0.0409214369733612,0.09141933714896956,0.1274692181994823,-0.13548712734906196,7.0,win
-0.15339168490153127,-0.08391674449263106,0.11676759209355905,-0.29844816791811896,0.05643577468897375,14.0,0.048948720388164765,-0.07750741393227596,-0.07709971366231871,-0.14639823591744058,-0.27205713485861865,0.09947858827016724,0.07462690294531824,0.02330164409564599,-0.03024754342353448,-0.24433643325909746,-0.07834516837131784,-0.09939506001288292,-0.0055902708882359705,3.0,lose
-0.10339168490153128,0.07192741135152461,-0.06198888459037865,0.1908375463675953,0.2586018396709233,5.0,0.005470459518599538,-0.09404178471630556,-0.04594712957701772,-0.1679444970073733,-0.2525207545066423,0.06734117311572939,0.035925835329684665,0.04413497742896196,-0.0858528301381442,-0.34777617589709114,-0.23980350170448225,0.10856386168168257,0.09107910360399647,12.0,lose
0.1966083150984687,0.1368624762865896,-0.004994065937529146,0.3372661177961668,0.23694118985142865,1.0,0.13590524212729518,0.11607139885702812,-0.02818154303010242,0.12397258872775488,0.07993382124524198,-0.2470353154515976,-0.24356453604166656,0.2129017785038212,0.26044703006383924,0.2163128790308778,-0.14665912186000615,0.485970793645894,-0.4118689323444015,5.0,win
-0.05339168490153128,-0.03976090033678716,0.09345152991739324,-0.07344816791811892,0.0600458829922229,9.0,-0.03800780135096568,0.005195755084153917,0.17687476243667408,-0.06086610856252445,0.14495578392796138,0.05492444453344997,0.19058351083866049,0.09519242692058624,0.05221256926372676,-0.006606498421506546,-0.04694101051414135,-0.05551596093486745,-0.05781684204167744,1.0,lose
-0.10339168490153128,-0.016384276960163768,-0.007584739512658683,-0.06273388220383322,-0.17461115671896849,9.0,-0.16844258395966133,-0.11007612412720487,0.08666669322861216,-0.07619912720785925,0.02615625812770551,-0.07287125913044135,-0.05213990052114861,-0.08279714622926565,-0.05345378203350831,-0.15178508458299786,0.054891265736837266,0.3110567185288005,-0.0013136533968979005,8.0,lose
-0.10339168490153128,-0.2631375237134104,0.14526500141998366,-0.2413053107752618,0.3452444389489016,16.0,-0.03800780135096568,-0.2284835536098496,-0.1028328966004034,-0.2874914940230398,-0.016865792367157233,-0.031403626673268105,0.08102506331809,0.0005361871039982362,0.10977464025955924,-0.05624820853446488,0.03551142077569484,0.20372308152459706,0.08136761805222245,1.0,lose
-0.05339168490153128,0.1784209178450309,-0.0516261902898608,0.11583754636759536,0.12502783245070662,1.0,0.3098182856055561,0.025237416641856168,-0.1554194678089096,0.14023232828259338,0.11969662549144125,-0.03467077347290072,0.006069329886287393,-0.1851106033791804,-0.15335849071318206,0.0857798745879758,0.3098830439843224,0.3739390513189675,-0.2158356983563965,8.0,win
-0.15339168490153127,-0.10989077046665706,0.04681940556506158,0.0015518320818810644,0.31636357252290875,13.0,-0.0814860622205309,-0.16341280407547445,-0.09709048478675553,-0.15960400884769865,-0.13248755307444535,-0.09360507535902803,-0.05546902461545259,-0.04247456557929913,0.009326380388185658,0.17697416536434707,0.1711703355048939,-0.09840123004050773,0.14409134122905434,4.0,win
-0.0033916849015312787,-0.026773887349774168,0.07790748846661602,-0.15764762829311893,-0.16224960041932948,10.0,-0.12496432309009613,0.062414698827574513,0.103511101214363,-0.08175945264764246,-0.11698168904387565,0.3431873198575593,0.32177622085565805,0.0929196996539215,0.001493807740868264,-0.23598866455526896,0.04080857839898377,0.09983472175911152,0.012086414733200756,2.0,lose
-0.05339168490153128,-0.0033972639731507733,-0.04385416956447219,0.20512326065330969,0.24777151476117595,3.0,0.048948720388164765,-0.2407843254245681,-0.20059745771476198,-0.15717136646240695,-0.1860970613099227,-0.11744896402228827,-0.15112932481254426,-0.2266983559041457,-0.22139071650500536,-0.3396098804256706,-0.04455156372019042,0.05079749454430325,-0.1160695560222159,6.0,lose
-0.10339168490153128,0.0797196191437324,-0.18375054262146687,-0.15764762829311893,-0.16224960041932948,2.0,-0.0814860622205309,0.1589982302358874,0.07118198275514999,0.1738237823519629,0.18415102977629744,-0.19613022181454245,-0.19489044580753406,0.1916744889205056,0.19828539141412008,0.3438245716123584,-0.10268692191354048,0.6262036297307785,-0.15340393513615252,15.0,win
-0.10339168490153128,0.15764169706581038,-0.2018852576473736,0.32655183208188104,-0.16017072350597208,1.0,0.1793835029968604,0.2531800017483158,0.07532542989790406,0.3545523344234949,0.08090013683375406,0.0070835197011584125,-0.049539022321506136,-0.0522191892376244,0.009718756402591252,0.033317612769201366,0.35721684713210233,0.3088206010912641,-0.2596926266963898,16.0,win
0.2466083150984688,0.17582351524762854,0.052000752715320654,0.16583754636759535,0.18278956530269214,1.0,0.3532965464751213,0.09470535235757062,-0.205047826869805,0.11849403277947974,0.010339327797056735,-0.1193394002074654,-0.152552158180159,0.08687394802059317,0.0562268546644215,0.06598279465488359,-0.08452961889627261,0.5838338156199522,-0.2655415300280521,4.0,win
-0.2533916849015313,-0.2891115496874364,-0.2407453612743167,-0.20201959648954748,-0.1457302902929757,16.0,-0.298877366568357,-0.31105540125669384,-0.00255603031534846,-0.3753272599979756,-0.1587461288171558,-0.3303593394204391,-0.2543321717875671,0.1561141440955353,0.2338775684708617,0.07414909012630412,-0.022022493952772136,-0.07628851315793121,0.4611847088028293,16.0,win
-0.15339168490153127,0.1108884503125636,-0.16561582759556012,0.04798040351045252,-0.29735483902943777,3.0,0.048948720388164765,0.05993454320996997,0.07310024532038255,0.017892004893296315,-0.06106422705727407,0.02315222727837734,0.016575301521867883,0.10142664409558087,0.01840708245174902,-0.17900606948773298,-0.11589361798368165,-0.053181966302979486,-0.08844973473872092,14.0,win
0.34660831509846873,0.0979014373255506,0.17376241074640886,0.16583754636759535,0.16473902378644667,3.0,0.09242698125772997,0.01521658586135205,0.01827978890956404,0.012260595744007854,-0.014176914212530834,0.008179113399254557,-0.028331619107106912,0.00933384106232426,-0.06573803892366528,0.03298766143596685,0.07321402824542284,0.07145334703540282,0.006462014765957803,1.0,lose
